"Owning Library","Item Barcode","Shelving Location Name","Use Count","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Edit Date","Create Date"
"OCRL-SOPER","681191000924054","FIC","4","Evergreen : a novel","Plain, Belva","1978","FIC PLAI",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000924137","FIC","3","A girl of forty","Gold, Herbert 1924-","1986","FIC GOLD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000924182","FIC","2","In love and friendship","Norman, Hilary","1987","FIC NORM",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000924274","FIC","3","Mr. Murder","Koontz, Dean R. (Dean Ray) 1945-","1993","FIC KOON",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000924281","FIC","6","Daughter of deceit","Holt, Victoria 1906-1993","1991","FIC HOLT",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000924373","FIC","6","Prince charming","Garwood, Julie","1994","FIC GARW",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000924400","FIC","5","The black opal","Holt, Victoria 1906-1993","1993","FIC HOLT",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000924434","FIC","4","The other side","Gordon, Mary 1949-","1989","FIC GORD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000924450","FIC","5","Gone South","McCammon, Robert R.","1992","FIC MCCA",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000924509","FIC","7","All that remains : a novel","Cornwell, Patricia Daniels","1992","FIC CORN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000924525","FIC","5","The road to Paradise Island","Holt, Victoria 1906-1993","1985","FIC HOLT",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000924563","FIC","4","Meridon","Gregory, Philippa","1990","FIC GREG",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000936154","FIC","4","Cause of death","Cornwell, Patricia Daniels","1996","FIC CORN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000936306","FIC","4","Dancing at the Harvest Moon : a novel","McKinnon, K. C.","1997","FIC MCKI",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000936413","FIC","6","The maze","Coulter, Catherine.","1997","FIC COUL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000936435","FIC","3","The second saladin","Hunter, Stephen 1946-","1982","FIC HUNT",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000940103","MYSTERY","4","The stargazey : a Richard Jury mystery","Grimes, Martha","1998","MYS GRIM",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000958818","FIC","3","Irish lace : a Nuala Anne McGrail novel","Greeley, Andrew M. 1928-2013","1996","FIC GREE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000966600","FIC","3","Aspen gold : a novel","Dailey, Janet","1991","FIC DAIL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000966961","FIC","0","Novels & stories","London, Jack 1876-1916","1982","FIC LOND",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000972003","FIC","4","The mourner's bench : a novel","Dodd, Susan M. 1946-","1998","FIC DODD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000978375","FIC","4","Shards of a broken crown","Feist, Raymond E.","1998","FIC FEIS",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000983262","FIC","16","Southern cross","Cornwell, Patricia Daniels.","1998","FIC CORN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000993477","FIC","2","The oath","Peretti, Frank E.","1995","FIC PERE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000994086","FIC","4","Madame Cleo's girls : a novel","Goldberg, Lucianne.","1992","FIC GOLD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000994122","FIC","0","Recessional","Michener, James A. (James Albert) 1907-1997","1994","FIC MICH (PB)",,,"13","1","5.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000994884","FIC","1","Ian Fleming's James Bond in license to kill","Gardner, John 1926-2007","1990","FIC GARD (PB)",,,"13","1","5.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000994983","FIC","5","Angel of death","Higgins, Jack 1929-","1995","FIC HIGG",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000995999","FIC","0","Shattered","Francis, Dick","2000","FIC FRAN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000996075","FIC","3","The Prometheus deception","Ludlum, Robert 1927-2001","2000","FIC LUDL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000996492","FIC","7","The warmest December","McFadden, Bernice L.","2001","FIC MCFA",,,"13","1","25.00","2019-06-29","2001-07-25"
"OCRL-SOPER","681191000996675","FIC","0","Nora, Nora : a novel","Siddons, Anne Rivers","2000","FIC SIDD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000996997","FIC","0","AfterImage","Brandon, Jay","2000","FIC BRAN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000997057","FIC","5","Black notice","Cornwell, Patricia Daniels","1999","FIC CORN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000997114","FIC","12","Saving Faith","Baldacci, David","1999","FIC BALD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000997156","FIC","13","Where are the children?.","Clark, Mary Higgins","1975","FIC CLAR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000997172","FIC","0","The attorney","Martini, Steve 1946-","2000","FIC MART",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000997304","DISCARD","1","The collected stories of Eudora Welty.","Welty, Eudora 1909-2001","1980","813.52 WELT","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000998695","FIC","2","Dawn on a distant shore","Donati, Sara 1956-","2000","FIC DONA",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001000295","FIC","3","Julia's last hope","Oke, Janette 1935-","2000","FIC OKE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001001305","FIC","4","Heart of the wilderness","Oke, Janette 1935-","1993","FIC OKE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001007925","FIC","5","Cruel & unusual : a novel","Cornwell, Patricia Daniels","1993","FIC CORN (PB)",,,"13","1","5.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191001008914","FIC","4","Deception on his mind","George, Elizabeth 1949-","1997","FIC GEOR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001009031","FIC","6","Evening class","Binchy, Maeve 1940-2012","1996","FIC BINC",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001010025","FIC","2","In the pond : a novel","Jin, Ha 1956-","1998","FIC JIN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001010170","FIC","0","Identity","Kundera, Milan","1998","FIC KUND",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001023491","DISCARD","0","The glass menagerie and A streetcar named desire : notes including scene summaries and commentaries, character sketches, selected questions, suggested theme topics","Roberts, James L. 1929-","1970","812 WILL","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001023610","DISCARD","0","Death of a salesman : notes","Roberts, James L. 1929-","1964","812.09 MILL","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001023681","DISCARD","0","One flew over the cuckoo's nest : (Cliff notes).","Kesey, Ken","1974","813.09 KESE","800","810","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191001023743","DISCARD","0","The adventures of Tom Sawyer, notes : including introduction, brief summary, list of characters, chapter summaries and commentaries, character analysis, critical analysis, review questions","Thayer, Marion P.","1967","813.09 TWAI","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001023798","DISCARD","0","Catch-22 : notes","Peek, Charles A.","1992","813.09 HELL","800","810","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191001023800","DISCARD","0","The Red badge of courage : notes","Wilson, Don D.","1994","813.09 CRAN","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001025687","FIC","0","Poachers : stories","Franklin, Tom","1999","FIC FRAN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001030235","FIC","2","The last resort : a novel","Lurie, Alison","1998","FIC LURI",,,"13","1","25.00","2019-06-29","2008-11-05"
"OCRL-SOPER","681191001035631","DISCARD","0","I know why the caged bird sings : notes","Robinson, Mary","1992","813.09 ANGE","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001035968","DISCARD","0","All the king's men, notes","Allen, L. David","1982","813.09 WARR","800","810","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191001036019","DISCARD","0","An American tragedy : notes","Bucco, Martin","1974","813.09 DREI","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001036514","DISCARD","0","Les Miserables : notes","Klin, George 1931-","1968","813.09 HUGO","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001036704","DISCARD","0","Winesburg, Ohio, notes : including: life and background, an introduction to the work, list of characters, critical commentaries, the setting, Anderson's style, review questions, [and] selected bibliography","Morris, Ann R.","1974","813.09 ANDE","800","810","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191001038303","FIC","1","Dead even","Meltzer, Brad","1998","FIC MELT",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001043410","FIC","4","Love me forever","Lindsey, Johanna","1995","FIC LIND",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001046386","FIC","5","Dark rivers of the heart : a novel","Koontz, Dean R. (Dean Ray) 1945-","1994","FIC KOON",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001046650","FIC","4","Silent partner","Kellerman, Jonathan","1989","FIC KELL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001046881","FIC","2","Gone, but not forgotten","Margolin, Phillip","1993","FIC MARG",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001046949","FIC","2","Until proven guilty","McGuire, Christine","1993","FIC MCGU",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001130548","FIC","0","Poems.","Lawrence, D. H. (David Herbert) 1885-1930","1964","FIC LAWR",,,"13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191001130556","FIC","4","The plumned serpent.","Lawrence, D. H. (David Herbert) 1885-1930","c","FIC LAWR",,,"13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191001130564","FIC","0","Taras Bulba and other tales.","GogolÊ¹, NikolaÄ­ VasilÊ¹evich 1809-1852","c","FIC GOGO",,,"13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191001130647","FIC","0","Creatures of circumstance","Maugham, W. Somerset (William Somerset) 1874-1965","1967","FIC MAUG",,,"13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191001163982","FIC","1","The tower, the mask & the grave : a mystery novel","Carter, Betty Smartt 1965-","1997","FIC CART",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001164109","FIC","2","Heaven's war","Jones, Scott","1998","FIC JONE",,,"13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191001190451","FIC","3","Return to Harmony : a novel","Oke, Janette 1935-","1996","FIC OKE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001191372","FIC","12","A quiet strength","Oke, Janette 1935-","1999","FIC OKE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001191912","FIC","1","The meeting place","Oke, Janette 1935-","1999","FIC OKE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001192035","FIC","8","The tender years","Oke, Janette 1935-","1997","FIC OKE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001192407","FIC","5","Nana's gift","Oke, Janette 1935-","1996","FIC OKE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001199693","FIC","2","Easy prey","Sandford, John 1944 February 23-","2000","FIC SAND",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001199751","FIC","1","Omerta","Puzo, Mario 1920-1999","2000","FIC PUZO",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001200929","FIC","2","Where the heart is : a novel","Letts, Billie","1995","FIC LETT",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001201852","FIC","20","The Canadian west saga","Oke, Janette 1935-","1986","FIC OKE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191001231809","FIC","3","To cut a long story short","Archer, Jeffrey 1940-","2000","FIC ARCH",,,"13","1","25.00","2019-06-29","2001-07-25"
"OCRL-SOPER","681191001235469","NONFIC","3","Madrid",,"1999","914.6 MADR","900","910","13","1","25.00","2019-06-29","2001-07-25"
"OCRL-SOPER","681191001247860","FIC","3","The birthright","Oke, Janette 1935-","2001","FIC OKE",,,"13","1","25.00","2019-06-29","2001-07-25"
"OCRL-SOPER","681191001249104","FIC","4","Timeline","Crichton, Michael 1942-2008","1999","FIC CRIC",,,"13","1","25.00","2019-06-29","2001-07-25"
"OCRL-SOPER","681191001249146","FIC","10","In the night season : a novel","Bausch, Richard 1945-","1998","FIC BAUS",,,"13","1","25.00","2019-06-29","2001-07-25"
"OCRL-SOPER","681191001249451","FIC","4","The sacred shore","Oke, Janette 1935-","2000","FIC OKE",,,"13","1","25.00","2019-06-29","2001-07-25"
"OCRL-SOPER","681191001250122","FIC","7","A Montclair homecoming","Peart, Jane.","2000","FIC PEAR",,,"13","1","25.00","2019-06-29","2001-07-25"
"OCRL-SOPER","681191001254170","FIC","0","Irish love : a Nuala Anne McGrail novel","Greeley, Andrew M. 1928-2013","2001","FIC GREE",,,"13","1","25.00","2019-06-29","2001-07-25"
"OCRL-SOPER","681191001263676","FIC","7","High crimes : a novel","Finder, Joseph.","1998","FIC FIND",,,"13","1","25.00","2019-06-29","2001-07-25"
"OCRL-SOPER","681192000035272","FIC","1","The corner shop.","Cadell, Elizabeth","1967","FIC CADE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000139304","FIC","4","Love and Mary Ann","Cookson, Catherine","1976","FIC COOK",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000255739","FIC","1","The roads of earth : a novel","Drury, Allen","1984","FIC DRUR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000263451","DISCARD","0","History, tales, and sketches","Irving, Washington 1783-1859","1983","818 IRVI","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000270190","DISCARD","0","Prose and poetry","Crane, Stephen 1871-1900","1984","818 CRAN","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000306793","DISCARD","0","Novels and essays","Norris, Frank 1870-1902","1986","818 NORR","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000333034","DISCARD","0","Writings","Franklin, Benjamin 1706-1790","1987","818 FRAN","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000358334","FIC","3","Sword Point : a novel","Coyle, Harold 1952-","1988","FIC COYL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000367894","DISCARD","0","Complete plays","O'Neill, Eugene 1888-1953","1988","812.52 O'NE","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000367906","DISCARD","0","Complete plays","O'Neill, Eugene 1888-1953","1988","812.52 O'NE","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000367914","DISCARD","0","Complete plays","O'Neill, Eugene 1888-1953","1988","812.52 O'NE","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000370028","DISCARD","0","Writings : Illinois politician and lawyer, 1832-1858","Lincoln, Abraham 1809-1865","1989","818 LINC","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000382079","DISCARD","0","Abraham Lincoln : speeches and writings","Lincoln, Abraham 1809-1865","1989","818 LINC","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000512759","FIC","2","Family and friends","Brookner, Anita","1985","FIC BROO",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681192000516735","FIC","0","The lantern network","Allbeury, Ted","1989","FIC ALLB",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-WRIGH","31040000311570","JUV","1","Tyler on prime time","Atinsky, Steve.","2002","J ATIN",,,"13","1","25.00","2019-06-29","2005-04-11"
"OCRL-WRIGH","31040000622208","AV","51","A walk to remember",,"2002","DVD FIC WALK",,,"18","1","25.00","2018-09-20","2006-09-28"
"OCRL-WRIGH","31040000837350","AV","23","Multiple choice",,"2004","DVD 364.36 MULT","300","360","13","1","25.00","2019-06-29","2008-12-10"
"OCRL-WRIGH","31040000837541","AV","11","Driving ambition new laws new responsibilities",,"2006","DVD 363.125 DRIV","300","360","13","1","25.00","2019-06-29","2008-12-10"
"OCRL-WRIGH","31040000845288","JUV","30","I spy extreme challenger! : a book of picture riddles","Wick, Walter 1953-","2000","E WICK",,,"13","1","25.00","2019-06-29","2011-10-21"
"OCRL-WRIGH","31040000891704","JUV","5","Winnie the Pooh and Christmas too",,"1994","VC JUV WINN",,,"13","1","25.00","2019-06-29","2009-05-12"
"OCRL-WRIGH","31040000960731","JUV","8","Pooh's wishing star","Talkington, Bruce","1997","E TALK",,,"13","1","25.00","2019-06-29","2011-05-28"
"OCRL-WRIGH","31040001067239","NONFIC","5","Ireland : history and landscape","Solomon, Brian 1966-","2009","941.5 SOLO","900","940","13","1","25.00","2019-06-29","2011-01-14"
"OCRL-WRIGH","31040001318582","JUV","19","Zelda and Ivy : the big picture","Kvasnosky, Laura McGee","2011","E KVAN",,,"13","1","25.00","2019-06-29","2013-06-08"
"OCRL-WRIGH","31040001422848","JUV","0","The Halloween tree","Bradbury, Ray 1920-2012","1972","J BRAD",,,"5","1","25.00","2019-05-13","2018-04-24"
"OCRL-WRIGH","31040002237401","LEASE","0","His promise : an Amish Christmas in Hart County","Gray, Shelley Shepard","2018","LP FIC GRAY",,,"5","1","25.00","2019-01-23","2019-01-23"
"OCRL-WRIGH","31040002237401","PBK","0","His promise : an Amish Christmas in Hart County","Gray, Shelley Shepard","2018","LP FIC GRAY",,,"5","1","0.00","2019-01-23","2019-01-23"
"OCRL-WRIGH","31040002237401","Stacks","0","His promise : an Amish Christmas in Hart County","Gray, Shelley Shepard","2018","LP FIC GRAY",,,"5","1","0.00","2019-01-23","2019-01-23"
