"Owning Library","Last Edit Date/Time","Call Number","Title","Author","Barcode","Circ Modifier","Price","Legacy Stat Cat 1 Value"
"TRRLS-WAYNE","2020-05-22","BIO HARRIS","Joel Chandler Harris","Bickley, R. Bruce 1942-","31006901265041","book","15.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO HARRIS","Marking time : letters from Jean Harris to Shana Alexander","Harris, Jean 1923-2012","31006901139279","book","22.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO HARRISON","License to pawn : deals, steals, and my life at the Gold & Silver","Harrison, Rick 1965-","31006003298635","book","23.99","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","BIO HAYES","My life in three acts","Hayes, Helen 1900-1993","31006901139287","book","19.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HELLER","Now and then : from Coney Island to here","Heller, Joseph","31006000067330","book","24.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HELLMAN","Pentimento : a book of portraits","Hellman, Lillian 1905-1984","31006000428086","book","7.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HELMS","Here's where I stand : a memoir","Helms, Jesse","31006001202472","book","25.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HEMINGWAY","Finding my balance : a memoir","Hemingway, Mariel","31006000661066","book","24.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HENNER","By all means keep on moving","Henner, Marilu.","31006000891499","book","22.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HERNDON","The Herndons : an Atlanta family","Merritt, Carole","31006000378745","book","39.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HESTON","Charlton Heston","Munn, Michael","31006901247247","book","15.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO HEYER","The private world of Georgette Heyer","Hodge, Jane Aiken","31006901280958","book","15.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO HICKAM","Sky of stone","Hickam, Homer H. 1943-","31006000124578","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HICKAM","The Coalwood way","Hickam, Homer H. 1943-","31006000022244","book","24.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HICKS","Heart full of soul : an inspirational memoir about finding your voice and finding your way","Hicks, Taylor 1976-","31006002490068","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HITLER","Adolf Hitler","Toland, John","31006901139345","book","5.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HOCHSCHILD","Half the way home : a memoir of father and son","Hochschild, Adam","31006002190098","book","15.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HOLYFIELD","Holyfield : the humble warrior","Holyfield, Evander.","31006001062330","book","23.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HOPE","Bob Hope : my life in jokes","Hope, Bob 1903-2003","31006000617712","book","17.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HOPE","Don't shoot, it's only me : Bob Hope's comedy history of the United States","Hope, Bob 1903-2003","31006901139378","book","19.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HORNE","The Hornes : an American family","Buckley, Gail Lumet 1937-","31006901283747","book","19.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HUGHES","Ten minutes from Normal","Hughes, Karen 1957-","31006000823617","book","25.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HUNTER-GAULT","In my place","Hunter-Gault, Charlayne","31006901028118","book","19.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HURSTON","Wrapped in rainbows : the life of Zora Neale Hurston","Boyd, Valerie.","31006000741926","book","30.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HUSBAND","High calling : the courageous life and faith of space shuttle Columbia commander Rick Husband","Husband, Evelyn.","31006000800698","book","24.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HUSSEIN","Saddam Hussein : a political biography","Karsh, Efraim","31006901251215","book","22.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO HUXLEY","Leaves of the tulip tree : autobiography","Huxley, Juliette 1896-1994","31006901201400","book","16.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO IDLE","Always look on the bright side of life : a sortabiography","Idle, Eric","31006003719648","book","27.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO INMAN VOL.1","The Inman diary : a public and private confession","Inman, Arthur Crew 1895-1963","31006001226406","book","72.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO INMAN VOL.2","The Inman diary : a public and private confession","Inman, Arthur Crew 1895-1963","31006001226414","book","72.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO JACKSON","Got to tell it : Mahalia Jackson, Queen of Gospel","Schwerin, Jules Victor","31006901028142","book","19.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO JAMES","American outlaw","James, Jesse (Jesse Gregory)","31006003380110","book","26.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO JOHN PAUL II","Witness to hope : the biography of Pope John Paul II","Weigel, George 1951-","31006002430833","book","35.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO JOHNSON","Lone star rising : Lyndon Johnson and his times, 1908-1960","Dallek, Robert.","31006000274720","book","30.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO JOHNSON","Master of the senate","Caro, Robert A.","31006000302562","book","35.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO JONES","Charles H. Jones : a biography","Hyatt, Richard 1944-","31006000688580","book","29.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO JORDAN","No such thing as a bad day : a memoir","Jordan, Hamilton.","31006901346320","book","22.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO JORDAN","Vernon can read! : a memoir","Jordan, Vernon E. (Vernon Eulion) 1935-","31006000076075","book","26.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO JOYCE","Selected letters of James Joyce","Joyce, James 1882-1941","31006901327817","book","18.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO KARDASHIAN","Kardashian konfidential : Kourtney, Kim, and Khloe Kardashian","Kardashian, Kourtney 1979-","31006003328366","book","25.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO KATKAVECK","I didn't make any tackles but I jumped on the pile twice","Katkaveck, Mickey.","31006901230060","book","15.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO KEMBLE","Fanny Kemble : leading lady of the nineteenth-century stage : a biography","Furnas, J. C. (Joseph Chamberlain) 1905-2001","31006901201384","book","19.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO KEMBLE","Fanny Kemble's civil wars : the story of America's most unlikely abolitionist","Clinton, Catherine 1952-","31006901352104","book","26.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO KENNEDY","All too human The love story of Jack and Jackie Kennedy","Klein, Edward","31006901298828","book","23.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO KENNEDY","An unfinished life : John F. Kennedy, 1917-1963","Dallek, Robert.","31006000616995","book","30.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO KENNEDY","Iron Rose : the story of Rose Fitzgerald Kennedy and her dynasty","Adams, Cindy Heller","31006901245118","book","22.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO KENNEDY","Living with the Kennedys : the Joan Kennedy story","Chellis, Marcia 1940-","31006901242651","book","5.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO KENNEDY","Ted Kennedy : an American icon",,"31006002371326","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO KENNEDY","The Kennedy men : 1901-1963 : the laws of the father","Leamer, Laurence","31006000124487","book","35.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO KENNEDY","The Kennedy women : the saga of an American family","Leamer, Laurence","31006901218305","book","27.50","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO KENNEDY","The day John died","Andersen, Christopher P.","31006001354398","book","26.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO KENNEDY","The sons of Camelot : the fate of an American dynasty","Leamer, Laurence","31006000825463","book","27.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO KING","The Mike King story","King, Mike 1958-","31006901139543","book","15.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO KORDA","Another life : a memoir of other people","Korda, Michael 1933-","31006901316687","book","26.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO KRUG","Louise, amended : a memoir","Krug, Louise.","31006003072675","book","14.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO KUBLER-ROSS","The wheel of life : a memoir of living and dying","K¸bler-Ross, Elisabeth","31006000254748","book","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO L'AMOUR","Education of a wandering man","L'Amour, Louis 1908-1988","31006901139550","book","16.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO LAB","Jack London : an American life","Labor, Earle 1928-","31006003194156","book","30.00","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","BIO LABELLE","Don't block the blessings : revelations of a lifetime","LaBelle, Patti.","31006901264598","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO LAFAYETTE","Lafayette in the age of the American Revolution : selected letters and papers, 1776-1790","Lafayette, Marie Joseph Paul Yves Roch Gilbert Du Motier marquis de 1757-1834","31006901000232","book","15.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO LANCE","This, too, shall pass","Lance, LaBelle","31006000265124","book","7.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO LAWRENCE","No one gardens alone : a life of Elizabeth Lawrence","Wilson, Emily Herring","31006000933408","book","26.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO LEE","Little Miss Dynamite : the life and times of Brenda Lee","Lee, Brenda 1944-","31006000418087","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO LEONARD","The big fight : my life in and out of the ring","Leonard, Sugar Ray 1956-","31006003411790","book","16.00","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","BIO LEWIS","Joe Louis : 50 years an American hero","Barrow, Joe Louis","31006901340455","book","18.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO LINCOLN","Lincoln's virtues : an ethical biography","Miller, William Lee","31006002275162","book","32.50","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO LINDBERGH","Locked rooms and open doors","Lindbergh, Anne Morrow 1906-2001","31006901139675","book","5.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO LINDBERGH","No more words : a journal of my mother, Anne Morrow Lindbergh","Lindbergh, Reeve","31006002865624","book","24.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO LINDBERGH","The flower and the nettle : diaries and letters of Anne Morrow Lindbergh, 1936-1939","Lindbergh, Anne Morrow 1906-2001","31006901139667","book","5.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO LIVINGSTON","An American aristocracy : the Livingstons","Brandt, Clare","31006901294066","book","19.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO LOTT","Herding cats : a life in politics","Lott, Trent 1941-","31006001068188","book","27.50","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO LOUGANIS","Breaking the surface","Louganis, Greg 1960-","31006901265512","book","23.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO LU","Daughter of the Yellow River : an inspirational journey","Lu, Diana 1967-","31006001888213","book","24.95","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","BIO LUDWIG II","Ludwig 11 of Bavaria : The Swan King","McIntosh, Christopher 1943-","31006901298901","book","15.98","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO LYDON","Take the long way home : memoirs of a survivor","Lydon, Susan Gordon 1943-","31006001890052","book","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MACLAINE","Dancing in the light","MacLaine, Shirley 1934-","31006901139691","book","11.40","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO MACLAINE","The Camino : a journey of the spirit","MacLaine, Shirley 1934-","31006900347881","book","24.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO MADDEN","All Madden : hey, I'm talking pro football!","Madden, John 1936-","31006901267146","book","22.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO MADDOX","Everything is Pickrick : the life of Lester Maddox","Short, Bob 1932-","31006000448290","book","29.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MADISON","James Madison : a life reconsidered","Cheney, Lynne V.","31006500024534","book","36.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MAGNIN","Call me Cyril","Magnin, Cyril","31006901139717","book","5.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO MAH","Falling leaves : the true story of an unwanted Chinese daughter","Mah, Adeline Yen 1937-","31006002726131","book","16.78","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MANILOW","Sweet life : adventures on the way to paradise","Manilow, Barry","31006901211490","book","5.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO MARGOLIS","Woof! : my twenty-five years of training dogs","Margolis, Matthew","31006901235994","book","20.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO MARSHALL","Light in my darkest night","Marshall, Catherine 1914-1983","31006000661975","book","15.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MARTIN","Number 1","Martin, Billy 1928-1989","31006901264838","book","11.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO MAYS","Willie Mays: My life in and out of baseball","Mays, Willie 1931-","31006000428177","book","12.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MAYS","Willie's time : baseball's golden age","Einstein, Charles","31006000829671","book","12.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MCCAIN","Citizen McCain","Drew, Elizabeth","31006000303214","book","23.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MCCAIN","Faith of my fathers","McCain, John 1936-2018","31006901327296","book","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MCCAIN","Man of the people : the life of John McCain","Alexander, Paul 1955-","31006002355337","book","27.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MCCARTNEY","From ashes to glory","McCartney, Bill 1940-","31006001062322","book","12.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MCCOURT","Singing my him song","McCourt, Malachy 1931-","31006901352351","book","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MCCULLERS","Illumination and night glare : the unfinished autobiography of Carson McCullers","McCullers, Carson 1917-1967","31006901328328","book","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MCMAHON","For laughing out loud : my life and good times","McMahon, Ed","31006001112283","book","23.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MEADOWS","Love, Alice : my life as a honeymooner","Meadows, Audrey","31006002276947","book","22.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MILLER","Henry Miller : a life","Ferguson, Robert 1948-","31006901253997","book","24.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO MILLER","The story of my father : a memoir","Miller, Sue 1943-","31006000577767","book","22.50","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MILLER","Zell : the governor who gave Georgia HOPE","Hyatt, Richard 1944-","31006002276616","book","29.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MILLS MCCARTNEY","A single step : a memoir","Mills McCartney, Heather 1968-","31006001112747","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MOEHRINGER","The tender bar : a memoir","Moehringer, J. R. 1964-","31006001285824","book","23.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MOLINARI","Representative mom : balancing budgets, Bill, and baby in the U.S. Congress","Molinari, Susan","31006901293035","book","23.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO MONROE","Marilyn","Sinyard, Neil.","31006001890599","book","69.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MOORE","After all","Moore, Mary Tyler 1936-2017","31006002485530","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MOSBY","Gray Ghost : the life of Col. John Singleton Mosby","Ramage, James A.","31006002496602","book","35.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MOURNING","Resilience : faith, focus, triumph","Mourning, Alonzo 1970-","31006002490514","book","26.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MOZART","Mozart : a cultural biography","Gutman, Robert W.","31006000801571","book","20.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MUHAMMAD","The life and work of Muhammad","Emerick, Yahiya","31006000661868","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MURPHY","Taking the hill : from Philly to Baghdad to the United States Congress","Murphy, Patrick J. 1973-","31006002185221","book","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO MURROW","Murrow, his life and times","Sperber, A. M. (Ann M.) 1935-1994","31006901244541","book","5.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO MUSIAL","Stan Musial : an American life","Vecsey, George","31006003289188","book","26.00","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","BIO NAFISI","Reading Lolita in Tehran : a memoir in books","Nafisi, Azar","31006001964774","book","13.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO NASDIJJ","The blood runs like a river through my dreams : a memoir","Nasdijj.","31006901352567","book","23.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO NAVRATILOVA","Martina Navratilova","Zwerman, Gilda.","31006901316554","book","20.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO NICKLAUS","Jack Nicklaus : my story","Nicklaus, Jack","31006901267427","book","30.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO NIXON","Nixon in winter","Crowley, Monica 1968-","31006901293100","book","30.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO NIXON","The arrogance of power : the secret world of Richard Nixon","Summers, Anthony.","31006901349746","book","28.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO NOOR","Leap of faith : memoirs of an unexpected life","Noor Queen, consort of Hussein, King of Jordan 1951-","31006000694356","book","25.95","PINES-FICTION"
